player_id,season,games_played,penality_minutes,ice_time,game_score,shifts
8473560,2018,22,8.0,21189.0,4.33,522.0
8480314,2018,12,0.0,8956.0,0.17,190.0
8476448,2018,82,16.0,92545.0,62.09,1737.0
8476919,2018,81,16.0,82792.0,25.23,1738.0
8479994,2018,5,0.0,3440.0,1.14,74.0
8480144,2018,63,14.0,52612.0,18.43,1262.0
8479388,2018,1,2.0,682.0,0.42,19.0
8477384,2018,37,28.0,29549.0,2.4,723.0
8475253,2018,50,18.0,22820.0,9.44,589.0
8479368,2018,30,14.0,23618.0,6.81,547.0
8479657,2018,24,2.0,15251.0,7.95,349.0
8477971,2018,3,0.0,2400.0,0.35,60.0
8475716,2018,24,12.0,21879.0,7.59,523.0
8477520,2018,23,8.0,14134.0,6.64,337.0
8477357,2018,34,10.0,19318.0,9.16,506.0
8476971,2018,3,0.0,2348.0,1.15,54.0
8477960,2018,81,40.0,70393.0,29.31,1694.0
8479425,2018,46,20.0,55049.0,20.7,1200.0
8478011,2018,2,0.0,1576.0,-0.1,31.0
8476907,2018,29,10.0,13761.0,5.77,333.0
8477495,2018,75,28.0,116036.0,55.28,2214.0
8470621,2018,31,27.0,27485.0,8.83,571.0
8478881,2018,51,31.0,31599.0,4.84,704.0
8476447,2018,37,8.0,23212.0,10.24,540.0
8476396,2018,10,0.0,4656.0,-0.83,112.0
8468509,2018,79,40.0,94503.0,17.82,2047.0
8470966,2018,78,69.0,113655.0,89.37,2177.0
8475791,2018,33,16.0,38837.0,37.11,725.0
8474141,2018,81,22.0,109202.0,101.42,1912.0
8479404,2018,50,4.0,35984.0,13.46,850.0
8476886,2018,31,14.0,29449.0,9.75,655.0
8476927,2018,28,15.0,18576.0,9.63,454.0
8473992,2018,10,11.0,7755.0,-2.13,190.0
8476455,2018,73,51.0,92488.0,79.58,1708.0
8477498,2018,82,67.0,116989.0,35.2,2301.0
8477937,2018,70,44.0,62259.0,24.83,1521.0
8470110,2018,44,12.0,49003.0,-0.42,1158.0
8478844,2018,15,2.0,8400.0,0.04,183.0
8476415,2018,6,0.0,2242.0,1.97,56.0
8475790,2018,76,57.0,83066.0,4.45,1869.0
8477944,2018,82,27.0,69086.0,51.16,1415.0
8474150,2018,77,52.0,82667.0,61.85,1783.0
8478868,2018,61,27.0,52608.0,1.32,1294.0
8477839,2018,78,12.0,68450.0,36.26,1478.0
8471873,2018,47,8.0,57861.0,16.42,1114.0
8470600,2018,82,41.0,130503.0,46.88,2213.0
8476799,2018,4,0.0,2903.0,0.65,61.0
8475160,2018,72,66.0,45307.0,26.36,1084.0
8477529,2018,53,16.0,39005.0,8.96,907.0
8477353,2018,74,10.0,56695.0,12.47,1424.0
8474008,2018,7,0.0,4470.0,-0.12,91.0
8476872,2018,82,43.0,72979.0,20.52,1665.0
8478493,2018,58,20.0,46749.0,20.33,1070.0
8475200,2018,82,33.0,106419.0,25.12,1912.0
8471490,2018,2,0.0,1252.0,-0.03,35.0
8474683,2018,56,14.0,39131.0,13.42,965.0
8475172,2018,73,33.0,70969.0,52.5,1501.0
8474774,2018,20,8.0,15683.0,3.4,342.0
8473914,2018,2,0.0,1120.0,-0.39,27.0
8474090,2018,63,61.0,57818.0,11.49,1292.0
8478397,2018,79,13.0,76016.0,29.07,1634.0
8474134,2018,62,18.0,44285.0,14.38,1038.0
8479439,2018,2,0.0,1446.0,1.32,33.0
8477464,2018,18,2.0,8202.0,3.71,193.0
8470595,2018,81,34.0,87684.0,59.22,1687.0
8475753,2018,82,42.0,110360.0,54.77,2151.0
8470047,2018,72,16.0,61617.0,24.19,1387.0
8479293,2018,80,31.0,67672.0,35.05,1681.0
8479466,2018,6,2.0,3164.0,1.55,76.0
8478042,2018,58,26.0,66639.0,61.47,1388.0
8477043,2018,45,4.0,36643.0,10.65,782.0
8476889,2018,81,54.0,79832.0,21.71,1952.0
8474736,2018,23,20.0,9832.0,1.65,251.0
8480001,2018,2,0.0,1092.0,0.25,25.0
8475287,2018,15,10.0,14994.0,12.24,290.0
8475204,2018,31,6.0,26876.0,26.96,514.0
8476310,2018,47,10.0,25381.0,8.77,620.0
8476858,2018,24,8.0,14595.0,5.33,339.0
8481486,2018,1,0.0,1263.0,0.93,22.0
8477482,2018,60,21.0,45034.0,22.93,1028.0
8477215,2018,52,39.0,68565.0,19.78,1479.0
8476918,2018,81,21.0,78033.0,29.32,1680.0
8477399,2018,2,0.0,889.0,0.28,23.0
8477956,2018,66,32.0,74076.0,89.21,1394.0
8477507,2018,70,75.0,72202.0,19.35,1486.0
8475844,2018,63,24.0,48671.0,24.51,1069.0
8477947,2018,8,0.0,3994.0,2.67,94.0
8478460,2018,82,18.0,112495.0,48.8,2248.0
8478414,2018,78,55.0,79366.0,80.93,1729.0
8475235,2018,48,22.0,28863.0,5.56,667.0
8476875,2018,75,34.0,100356.0,24.47,2125.0
8478400,2018,71,24.0,68918.0,32.87,1455.0
8481479,2018,2,0.0,1602.0,0.57,35.0
8475321,2018,47,8.0,22299.0,3.94,516.0
8477541,2018,1,0.0,680.0,0.2,17.0
8469455,2018,76,29.0,60427.0,27.45,1510.0
8477940,2018,62,15.0,58470.0,45.73,1189.0
8479442,2018,78,32.0,93146.0,30.22,1913.0
8473604,2018,82,40.0,103333.0,78.67,2090.0
8474722,2018,34,23.0,19579.0,-0.6,447.0
8476871,2018,80,25.0,67424.0,26.71,1623.0
8477494,2018,81,26.0,82268.0,57.18,1704.0
8471698,2018,69,36.0,77055.0,53.61,1422.0
8475184,2018,79,47.0,82536.0,52.82,1783.0
8475834,2018,80,23.0,62251.0,39.73,1477.0
8477810,2018,16,2.0,13153.0,2.28,305.0
8475760,2018,64,30.0,58039.0,34.82,1339.0
8474715,2018,80,20.0,92897.0,76.15,1949.0
8477994,2018,4,0.0,3021.0,-0.65,76.0
8476981,2018,82,60.0,83754.0,54.44,1814.0
8476456,2018,82,30.0,92626.0,85.45,1843.0
8479992,2018,62,29.0,44923.0,12.37,1014.0
8474166,2018,60,8.0,76790.0,20.45,1576.0
8477508,2018,1,0.0,288.0,-0.03,9.0
8476952,2018,2,0.0,804.0,0.39,21.0
8477931,2018,68,18.0,50926.0,28.42,1057.0
8470626,2018,81,22.0,68314.0,20.52,1666.0
8478432,2018,71,27.0,56013.0,21.47,1330.0
8477503,2018,82,70.0,85492.0,70.68,1751.0
8478365,2018,9,8.0,5496.0,2.1,124.0
8480113,2018,82,22.0,82808.0,28.65,1816.0
8479366,2018,2,0.0,1262.0,-0.14,27.0
8477973,2018,23,10.0,12474.0,2.25,295.0
8479447,2018,1,0.0,570.0,-0.1,16.0
8478843,2018,50,14.0,38729.0,16.87,943.0
8475744,2018,76,50.0,85697.0,56.59,1507.0
8471392,2018,77,59.0,88560.0,3.67,1879.0
8471242,2018,43,28.0,55926.0,20.85,1185.0
8481186,2018,5,0.0,2044.0,0.1,49.0
8477846,2018,68,8.0,51451.0,30.01,1080.0
8478468,2018,16,2.0,14911.0,1.97,349.0
8480078,2018,75,8.0,62037.0,18.83,1300.0
8476409,2018,13,6.0,7408.0,2.9,172.0
8475754,2018,82,28.0,88409.0,49.24,1826.0
8477938,2018,20,2.0,15040.0,4.02,340.0
8475186,2018,61,26.0,68695.0,18.23,1512.0
8477456,2018,66,31.0,69227.0,29.59,1437.0
8475625,2018,44,28.0,29773.0,12.5,684.0
8479364,2018,4,0.0,1805.0,-0.25,42.0
8475902,2018,13,4.0,11907.0,2.55,273.0
8476463,2018,82,30.0,100792.0,28.73,1990.0
8476468,2018,75,32.0,66007.0,48.04,1359.0
8475869,2018,10,5.0,8253.0,0.67,200.0
8473618,2018,82,44.0,60188.0,32.34,1349.0
8476443,2018,19,13.0,19403.0,7.05,407.0
8478500,2018,82,22.0,123324.0,24.49,2368.0
8476923,2018,82,48.0,108149.0,26.35,2152.0
8478038,2018,48,4.0,51395.0,25.67,1077.0
8471284,2018,24,6.0,23752.0,5.2,548.0
8477429,2018,69,6.0,50296.0,30.04,1212.0
8478873,2018,32,2.0,26723.0,11.54,583.0
8475222,2018,50,22.0,65251.0,20.08,1316.0
8476884,2018,62,30.0,63897.0,15.65,1401.0
8474125,2018,25,6.0,23897.0,11.43,568.0
8471260,2018,77,42.0,72640.0,15.82,1775.0
8476312,2018,72,62.0,95768.0,8.97,2030.0
8476915,2018,60,33.0,45151.0,12.59,1072.0
8471214,2018,81,40.0,101709.0,90.67,1680.0
8474584,2018,42,8.0,42961.0,11.28,925.0
8474611,2018,2,7.0,1917.0,0.5,40.0
8471761,2018,13,0.0,10931.0,5.0,264.0
8478541,2018,44,2.0,25024.0,10.07,599.0
8473546,2018,41,8.0,35340.0,12.23,897.0
8476465,2018,3,0.0,2010.0,0.17,44.0
8479250,2018,11,0.0,9056.0,-1.39,193.0
8478078,2018,13,2.0,7281.0,2.41,186.0
8476462,2018,82,44.0,96811.0,71.46,1994.0
8479458,2018,81,18.0,99561.0,20.22,2146.0
8481481,2018,1,0.0,672.0,0.33,14.0
8473468,2018,10,10.0,9145.0,-0.03,194.0
8479372,2018,19,4.0,17758.0,4.02,401.0
8477845,2018,78,10.0,70481.0,28.8,1564.0
8471735,2018,82,40.0,110307.0,55.33,2302.0
8479416,2018,4,0.0,3571.0,0.6,78.0
8477417,2018,20,6.0,15112.0,10.9,315.0
8479314,2018,80,47.0,84510.0,86.09,1694.0
8468001,2018,1,0.0,163.0,-0.04,4.0
8473422,2018,73,44.0,77561.0,35.81,1618.0
8477472,2018,38,6.0,42418.0,6.05,964.0
8471676,2018,78,35.0,73377.0,30.45,1562.0
8475750,2018,57,43.0,61175.0,33.45,1269.0
8476924,2018,30,4.0,16534.0,2.45,389.0
8475193,2018,80,34.0,78804.0,80.01,1740.0
8477015,2018,82,16.0,67766.0,26.24,1630.0
8476428,2018,53,10.0,31820.0,23.19,747.0
8474590,2018,80,24.0,120345.0,75.17,2040.0
8479977,2018,17,2.0,13349.0,3.47,298.0
8474068,2018,55,33.0,51784.0,21.25,1109.0
8479400,2018,82,64.0,87066.0,64.42,1818.0
8474034,2018,74,64.0,62796.0,29.39,1282.0
8480002,2018,69,14.0,74857.0,47.48,1484.0
8476539,2018,82,52.0,89040.0,67.77,1635.0
8470602,2018,67,53.0,60287.0,8.7,1420.0
8476925,2018,75,23.0,71977.0,33.59,1650.0
8477957,2018,8,2.0,4885.0,1.9,114.0
8470642,2018,58,28.0,81721.0,46.95,1574.0
8479333,2018,5,6.0,4959.0,1.9,107.0
8477986,2018,82,56.0,110434.0,37.48,2251.0
8475735,2018,41,8.0,26262.0,10.83,650.0
8474102,2018,57,46.0,58465.0,39.95,1189.0
8475263,2018,11,2.0,5199.0,1.23,123.0
8478268,2018,6,0.0,2542.0,-0.55,54.0
8478856,2018,47,12.0,36007.0,26.57,808.0
8478046,2018,77,16.0,64527.0,41.01,1344.0
8475768,2018,69,16.0,74756.0,49.99,1571.0
8475169,2018,75,111.0,82846.0,70.62,1734.0
8476474,2018,41,28.0,31343.0,3.55,672.0
8478462,2018,6,2.0,2502.0,0.35,70.0
8476285,2018,39,4.0,24629.0,5.69,595.0
8475808,2018,32,14.0,21458.0,7.36,544.0
8476851,2018,72,34.0,67869.0,34.99,1482.0
8479353,2018,66,14.0,59134.0,8.45,1321.0
8478840,2018,4,0.0,3972.0,0.3,91.0
8480039,2018,7,2.0,4210.0,1.73,103.0
8477452,2018,19,8.0,15184.0,0.43,350.0
8478444,2018,69,22.0,79345.0,55.33,1620.0
8479376,2018,71,6.0,75638.0,21.68,1648.0
8478476,2018,2,0.0,1929.0,-0.47,38.0
8470655,2018,70,31.0,54880.0,31.26,1172.0
8476779,2018,42,8.0,37168.0,18.85,765.0
8474520,2018,17,8.0,12950.0,0.9,305.0
8478136,2018,3,2.0,1788.0,0.8,41.0
8478417,2018,28,2.0,19751.0,7.66,430.0
8476979,2018,79,34.0,107082.0,57.25,2021.0
8475209,2018,75,44.0,74706.0,35.37,1728.0
8478031,2018,1,0.0,606.0,-0.13,11.0
8477932,2018,82,47.0,115980.0,39.78,2465.0
8471769,2018,82,44.0,96936.0,14.22,2047.0
8476617,2018,17,2.0,12008.0,8.5,258.0
8476476,2018,41,20.0,34348.0,3.35,669.0
8475907,2018,71,58.0,59983.0,47.18,1406.0
8477488,2018,73,24.0,89727.0,41.86,1827.0
8476902,2018,82,33.0,119560.0,24.85,2314.0
8477919,2018,55,2.0,29747.0,12.96,732.0
8475613,2018,15,2.0,9200.0,1.6,209.0
8478104,2018,32,6.0,18918.0,6.82,429.0
8473548,2018,82,28.0,88401.0,64.76,1784.0
8470543,2018,56,13.0,30433.0,10.42,748.0
8480800,2018,5,2.0,5424.0,2.85,109.0
8480935,2018,33,10.0,34457.0,10.63,713.0
8477955,2018,78,29.0,68005.0,36.95,1695.0
8476410,2018,76,22.0,64090.0,36.94,1438.0
8465009,2018,62,57.0,78309.0,28.77,1515.0
8477504,2018,59,14.0,79319.0,34.81,1438.0
8478502,2018,1,2.0,766.0,-0.1,17.0
8477073,2018,11,11.0,6169.0,1.18,146.0
8475233,2018,82,36.0,96994.0,31.55,2080.0
8477426,2018,20,4.0,10191.0,2.62,225.0
8476331,2018,77,32.0,89075.0,21.07,1971.0
8471233,2018,80,20.0,92233.0,36.21,1816.0
8474573,2018,82,21.0,82695.0,44.48,1637.0
8474250,2018,70,71.0,68661.0,13.58,1513.0
8471686,2018,79,32.0,92060.0,0.1,2062.0
8474749,2018,2,0.0,1284.0,0.9,33.0
8476372,2018,71,54.0,52236.0,10.43,1162.0
8471677,2018,82,41.0,94825.0,8.6,2123.0
8470604,2018,76,42.0,82531.0,25.2,1822.0
8474218,2018,35,12.0,41976.0,10.02,909.0
8474291,2018,57,18.0,46676.0,1.82,1238.0
8481433,2018,10,2.0,9183.0,2.83,194.0
8476867,2018,3,0.0,1370.0,2.78,37.0
8473563,2018,80,28.0,95782.0,64.42,1758.0
8474149,2018,82,8.0,90386.0,65.41,1833.0
8478542,2018,74,25.0,70286.0,37.06,1526.0
8478416,2018,58,38.0,66909.0,26.82,1414.0
8479944,2018,43,26.0,35234.0,17.98,877.0
8478519,2018,82,24.0,72941.0,49.66,1642.0
8475176,2018,82,20.0,118041.0,49.32,2318.0
8474668,2018,51,19.0,36000.0,9.81,904.0
8471724,2018,65,38.0,101218.0,71.28,1922.0
8479395,2018,52,16.0,56899.0,12.78,1218.0
8478399,2018,26,10.0,22079.0,4.7,481.0
8475246,2018,50,18.0,55115.0,8.88,1132.0
8474567,2018,65,45.0,84291.0,19.53,1573.0
8474571,2018,71,6.0,59770.0,13.48,1279.0
8478415,2018,2,0.0,1312.0,0.38,42.0
8478443,2018,72,47.0,90366.0,26.51,1839.0
8476407,2018,26,8.0,25022.0,5.4,551.0
8478472,2018,70,26.0,47708.0,29.39,1147.0
8479976,2018,24,12.0,22296.0,5.15,475.0
8474659,2018,2,2.0,887.0,0.57,21.0
8476982,2018,1,0.0,716.0,0.16,15.0
8476469,2018,57,14.0,54036.0,31.86,1212.0
8479420,2018,65,20.0,47264.0,9.8,1029.0
8475325,2018,14,4.0,6626.0,3.42,164.0
8476442,2018,64,8.0,52752.0,23.28,1236.0
8470187,2018,74,25.0,83524.0,23.17,1861.0
8476856,2018,32,21.0,44876.0,24.72,800.0
8477510,2018,2,0.0,1101.0,-0.54,26.0
8476293,2018,15,4.0,10305.0,2.76,245.0
8478469,2018,70,32.0,102019.0,47.58,1937.0
8476323,2018,14,4.0,6300.0,-1.26,153.0
8478831,2018,4,4.0,2640.0,-0.08,59.0
8479315,2018,34,6.0,26319.0,5.39,582.0
8473584,2018,47,18.0,46232.0,9.08,1014.0
8477413,2018,64,14.0,42457.0,22.1,928.0
8478420,2018,74,54.0,92474.0,87.08,1702.0
8477471,2018,5,0.0,3056.0,1.48,71.0
8478027,2018,81,38.0,71883.0,35.77,1764.0
8480326,2018,40,16.0,21777.0,5.11,519.0
8476191,2018,39,35.0,41626.0,10.55,919.0
8479370,2018,70,14.0,54642.0,26.3,1143.0
8471707,2018,63,28.0,56481.0,25.02,1249.0
8477425,2018,63,61.0,51621.0,26.31,1113.0
8477948,2018,82,22.0,96038.0,38.13,2009.0
8478463,2018,81,8.0,71164.0,33.65,1434.0
8478413,2018,81,29.0,65859.0,23.69,1442.0
8477404,2018,82,26.0,95205.0,84.93,2008.0
8480160,2018,41,8.0,37387.0,16.43,848.0
8475755,2018,35,16.0,34620.0,2.22,782.0
8476177,2018,12,2.0,8458.0,2.33,190.0
8478569,2018,72,37.0,56113.0,18.13,1236.0
8473465,2018,19,6.0,12138.0,5.63,292.0
8475765,2018,76,12.0,83399.0,77.22,1760.0
8477366,2018,15,8.0,9731.0,0.28,238.0
8479398,2018,82,6.0,97836.0,31.86,1965.0
8475323,2018,74,30.0,46258.0,11.48,1232.0
8474612,2018,69,31.0,86297.0,41.09,1757.0
8471887,2018,69,16.0,64096.0,44.25,1412.0
8480208,2018,20,6.0,16098.0,3.07,338.0
8478561,2018,24,14.0,11426.0,2.17,293.0
8475171,2018,81,52.0,114756.0,46.78,2230.0
8475314,2018,82,58.0,83974.0,55.2,1663.0
8476885,2018,82,58.0,112584.0,50.4,1998.0
8476466,2018,26,6.0,23588.0,10.06,520.0
8473507,2018,82,28.0,113666.0,64.89,2187.0
8476879,2018,74,18.0,100121.0,13.55,2046.0
8480769,2018,18,6.0,13184.0,2.16,329.0
8475260,2018,23,0.0,13365.0,-0.32,305.0
8471276,2018,81,16.0,85944.0,76.0,1698.0
8474688,2018,80,41.0,81843.0,13.09,1667.0
8477502,2018,5,4.0,3711.0,-0.33,86.0
8475149,2018,58,8.0,55516.0,27.69,1106.0
8468498,2018,53,27.0,49827.0,11.43,1029.0
8479482,2018,71,60.0,81755.0,32.68,1559.0
8476877,2018,20,2.0,13748.0,-1.23,339.0
8475722,2018,81,28.0,82736.0,57.38,1630.0
8474685,2018,82,58.0,69774.0,30.19,1576.0
8477009,2018,20,19.0,14167.0,-1.77,336.0
8475690,2018,55,18.0,66566.0,8.5,1530.0
8474569,2018,65,8.0,52991.0,25.08,1181.0
8475188,2018,81,52.0,94705.0,28.2,1928.0
8479344,2018,46,16.0,32919.0,5.72,768.0
8476958,2018,82,18.0,113338.0,49.89,2204.0
8476470,2018,48,29.0,44596.0,14.35,928.0
8479415,2018,21,13.0,15388.0,0.21,338.0
8477527,2018,17,23.0,8073.0,3.59,189.0
8478407,2018,78,45.0,81636.0,49.52,1808.0
8479066,2018,4,7.0,1676.0,-1.03,43.0
8471669,2018,50,30.0,54091.0,45.87,1003.0
8478452,2018,17,6.0,20084.0,2.98,433.0
8471768,2018,37,2.0,26004.0,-7.68,621.0
8479268,2018,38,13.0,35133.0,10.08,752.0
8471794,2018,61,20.0,53409.0,15.84,1261.0
8464989,2018,71,14.0,49030.0,12.82,1306.0
8478465,2018,8,0.0,5284.0,0.08,134.0
8475164,2018,73,28.0,74785.0,38.5,1637.0
8480944,2018,65,18.0,44268.0,13.24,1136.0
8480776,2018,7,0.0,3670.0,0.22,85.0
8470760,2018,9,6.0,9148.0,-1.93,228.0
8475343,2018,64,20.0,39506.0,20.2,861.0
8474717,2018,12,4.0,10962.0,-1.43,232.0
8475227,2018,25,18.0,19577.0,3.13,469.0
8477416,2018,77,8.0,56986.0,45.09,1247.0
8478010,2018,79,28.0,89550.0,88.75,1675.0
8479945,2018,19,10.0,20722.0,4.63,460.0
8473933,2018,71,37.0,72814.0,11.67,1607.0
8480954,2018,2,0.0,943.0,-0.52,21.0
8473544,2018,70,29.0,62906.0,13.08,1405.0
8477953,2018,78,27.0,77636.0,51.68,1804.0
8473564,2018,65,26.0,52158.0,46.83,1139.0
8475763,2018,71,12.0,77806.0,52.25,1627.0
8471303,2018,56,54.0,82523.0,30.5,1682.0
8478373,2018,5,0.0,2150.0,-0.72,57.0
8475857,2018,36,4.0,31682.0,7.4,750.0
8477979,2018,9,0.0,2973.0,0.85,71.0
8477963,2018,42,16.0,23814.0,11.16,589.0
8474207,2018,61,14.0,66847.0,29.85,1394.0
8475796,2018,70,26.0,76808.0,9.9,1799.0
8476329,2018,53,6.0,31221.0,16.84,694.0
8479330,2018,1,0.0,544.0,-0.57,12.0
8476882,2018,82,12.0,88065.0,78.81,1898.0
8475430,2018,39,25.0,34768.0,1.77,858.0
8476460,2018,82,26.0,107111.0,73.4,1965.0
8477972,2018,1,0.0,894.0,-0.23,19.0
8473449,2018,78,41.0,64455.0,27.17,1360.0
8477969,2018,84,56.0,84035.0,28.73,1960.0
8480074,2018,2,0.0,1532.0,1.24,32.0
8475324,2018,80,21.0,95257.0,25.05,2003.0
8478402,2018,78,20.0,107037.0,101.88,2000.0
8480157,2018,4,0.0,4009.0,1.13,101.0
8478585,2018,81,24.0,66905.0,43.42,1576.0
8477850,2018,46,27.0,42328.0,9.93,984.0
8478029,2018,1,0.0,752.0,0.55,18.0
8474176,2018,58,30.0,51223.0,26.47,1152.0
8478874,2018,56,18.0,36743.0,9.47,896.0
8478075,2018,20,2.0,14151.0,3.21,304.0
8476887,2018,64,26.0,71546.0,66.26,1574.0
8478067,2018,81,20.0,66801.0,39.01,1531.0
8477998,2018,77,20.0,57746.0,26.14,1411.0
8477964,2018,80,17.0,54916.0,22.65,1324.0
8479772,2018,4,5.0,1724.0,0.29,47.0
8475729,2018,2,0.0,1189.0,0.35,29.0
8475726,2018,82,23.0,84413.0,44.27,1897.0
8478488,2018,5,4.0,4100.0,1.34,84.0
8477085,2018,17,2.0,14797.0,1.53,357.0
8479514,2018,1,2.0,583.0,-0.55,14.0
8480031,2018,10,7.0,8754.0,2.43,190.0
8479343,2018,82,24.0,89657.0,45.92,1901.0
8478915,2018,30,2.0,25034.0,1.08,482.0
8474091,2018,26,6.0,27216.0,1.18,676.0
8480161,2018,6,6.0,6944.0,-1.58,162.0
8471699,2018,78,22.0,58931.0,20.73,1547.0
8470616,2018,60,44.0,59326.0,6.39,1357.0
8476399,2018,78,69.0,79415.0,37.43,1651.0
8476822,2018,78,15.0,73954.0,15.74,1815.0
8477448,2018,8,7.0,3304.0,0.02,86.0
8474579,2018,9,4.0,8353.0,0.93,197.0
8476826,2018,80,56.0,75992.0,48.98,1599.0
8480829,2018,79,26.0,65192.0,47.88,1454.0
8479968,2018,27,14.0,16449.0,0.46,358.0
8479316,2018,49,27.0,46298.0,16.19,1006.0
8477496,2018,81,20.0,97407.0,82.96,2060.0
8478439,2018,82,40.0,74944.0,50.79,1650.0
8477680,2018,21,2.0,10973.0,4.92,259.0
8468611,2018,26,19.0,13771.0,3.09,326.0
8470619,2018,73,38.0,58735.0,23.27,1251.0
8470607,2018,78,41.0,89320.0,29.72,2019.0
8477444,2018,76,14.0,50752.0,24.04,1061.0
8475820,2018,80,10.0,64410.0,48.2,1470.0
8469501,2018,1,0.0,112.0,-0.25,3.0
8478445,2018,82,46.0,88181.0,61.49,1601.0
8477945,2018,29,10.0,23861.0,5.84,557.0
8476479,2018,81,39.0,86382.0,68.44,2018.0
8480946,2018,82,6.0,69614.0,39.35,1533.0
8470318,2018,52,35.0,53694.0,-1.1,1235.0
8477989,2018,20,2.0,17237.0,5.53,405.0
8477341,2018,73,32.0,59709.0,48.85,1407.0
8477499,2018,78,38.0,115208.0,37.15,2074.0
8474025,2018,6,0.0,4961.0,0.65,103.0
8475807,2018,70,13.0,56543.0,18.81,1298.0
8471217,2018,26,16.0,21594.0,6.54,473.0
8476453,2018,82,52.0,98264.0,117.42,1764.0
8480336,2018,39,8.0,36112.0,10.48,781.0
8475745,2018,81,20.0,81146.0,41.32,1666.0
8476454,2018,82,26.0,98950.0,52.69,1998.0
8478442,2018,6,0.0,2488.0,0.42,59.0
8476473,2018,52,36.0,60851.0,17.75,1354.0
8478466,2018,63,10.0,45187.0,22.66,970.0
8476166,2018,54,14.0,44819.0,19.25,1098.0
8474013,2018,71,85.0,83958.0,21.7,1677.0
8475231,2018,73,26.0,61238.0,33.87,1472.0
8471691,2018,7,4.0,5403.0,1.19,140.0
8476917,2018,78,24.0,87149.0,26.05,1897.0
8476438,2018,80,12.0,84846.0,55.28,1862.0
8474563,2018,82,44.0,130010.0,32.73,2387.0
8474602,2018,29,4.0,35672.0,11.03,767.0
8476545,2018,22,49.0,9732.0,-1.28,254.0
8480035,2018,38,16.0,43252.0,16.2,944.0
8476422,2018,57,16.0,63911.0,28.22,1331.0
8477506,2018,82,22.0,109811.0,37.98,2276.0
8475766,2018,37,39.0,32093.0,14.43,744.0
8476483,2018,69,17.0,76369.0,42.36,1524.0
8470638,2018,65,30.0,71906.0,86.02,1510.0
8478036,2018,60,6.0,38226.0,2.63,874.0
8473573,2018,78,14.0,76499.0,32.36,1612.0
8475798,2018,79,24.0,86546.0,56.67,1724.0
8475913,2018,77,27.0,91646.0,79.79,1780.0
8473512,2018,82,24.0,105535.0,82.71,2137.0
8473986,2018,82,45.0,73120.0,49.42,1630.0
8470611,2018,72,30.0,47342.0,11.24,1155.0
8476853,2018,82,14.0,113551.0,78.69,2361.0
8479325,2018,54,45.0,71856.0,38.32,1448.0
8477474,2018,50,46.0,45775.0,3.85,970.0
8478949,2018,2,0.0,1111.0,0.15,25.0
8477454,2018,65,30.0,41076.0,18.84,974.0
8477958,2018,63,18.0,56609.0,24.55,1241.0
8474884,2018,82,30.0,87759.0,64.13,1738.0
8477460,2018,1,0.0,739.0,-0.11,17.0
8470794,2018,75,22.0,85671.0,74.39,1808.0
8474145,2018,59,45.0,54251.0,21.22,1309.0
8476953,2018,1,5.0,689.0,0.1,13.0
8474161,2018,78,25.0,87298.0,58.44,1775.0
8478099,2018,82,36.0,68838.0,57.5,1512.0
8479336,2018,15,6.0,13467.0,5.88,285.0
8480143,2018,1,2.0,472.0,-0.68,15.0
8475191,2018,74,14.0,81076.0,60.78,1561.0
8479291,2018,41,15.0,31004.0,6.13,737.0
8477018,2018,69,33.0,92490.0,12.45,1907.0
8479675,2018,25,2.0,13643.0,7.75,335.0
8475177,2018,74,20.0,82212.0,33.64,1695.0
8476983,2018,33,2.0,26195.0,7.88,579.0
8476461,2018,80,24.0,106166.0,82.05,2143.0
8477493,2018,82,8.0,109835.0,87.27,2216.0
8473533,2018,50,24.0,54863.0,43.64,1279.0
8478495,2018,21,0.0,13699.0,1.13,349.0
8470755,2018,66,22.0,63105.0,31.0,1547.0
8478485,2018,2,0.0,1391.0,1.35,31.0
8474613,2018,72,14.0,82955.0,40.55,1843.0
8480780,2018,36,8.0,23103.0,17.23,550.0
8477939,2018,54,16.0,50377.0,40.03,1147.0
8476931,2018,59,35.0,67193.0,13.99,1365.0
8477451,2018,83,64.0,65183.0,31.2,1476.0
8477950,2018,61,57.0,70652.0,22.6,1494.0
8475413,2018,11,0.0,8361.0,0.86,206.0
8476356,2018,67,8.0,50602.0,9.55,1215.0
8476477,2018,8,2.0,4993.0,0.08,116.0
8475158,2018,82,12.0,101793.0,86.39,2094.0
8475220,2018,82,55.0,58649.0,22.18,1328.0
8477497,2018,78,12.0,89278.0,84.93,1802.0
8478398,2018,82,18.0,94277.0,59.85,1743.0
8479339,2018,82,42.0,84438.0,42.33,1619.0
8478427,2018,82,26.0,99088.0,97.09,2009.0
8476419,2018,39,4.0,41734.0,12.58,932.0
8480801,2018,71,65.0,68247.0,46.62,1441.0
8479644,2018,33,9.0,22000.0,9.0,531.0
8478176,2018,11,0.0,12269.0,-1.95,249.0
8474157,2018,66,36.0,67220.0,45.53,1215.0
8478498,2018,68,18.0,65844.0,52.78,1318.0
8470281,2018,82,40.0,113266.0,43.38,2271.0
8474190,2018,79,59.0,74223.0,26.78,1529.0
8474053,2018,81,22.0,90302.0,73.32,1969.0
8474600,2018,82,34.0,123627.0,68.84,2356.0
8474697,2018,53,69.0,49520.0,-1.83,1214.0
8480806,2018,15,2.0,11726.0,0.06,277.0
